REPORT_NO,CONTRIB_TYPE,CONTRIB_CODE,PERSON_ID,VEHICLE_ID
MSP6357003B,Person,09,223403c8-034d-4d7e-91e9-b9c02d69ced1,
MSP6357003B,Person,07,223403c8-034d-4d7e-91e9-b9c02d69ced1,
ADE4890003,Person,14,b80ba201-cd5e-4a6b-a4b8-19cd5cdad929,
ADE4890003,Person,00,f77e91d6-36b5-48ad-b02b-8b9e7e12a971,
ADI087000D,Person,00,c279ce48-6fb6-4926-9127-1ff86237fb3c,
MSP6495000V,Person,07,ca357bb8-c3d9-4127-b405-c0f4cedb568f,
MSP6495000V,Person,07,0e9da22e-7ca3-4573-9100-5b2dac04b08b,
MSP6495000V,Person,00,6e3992ed-0cf2-4a88-b6c4-9d42135e1fa0,
MSP6495000V,Person,00,f7de1ebf-acff-4130-844f-dc25a5f0eb07,
AE40480009,Person,00,4fa1b27e-b5d6-4ec7-ae26-7575798708e1,
MSP6375002Q,Person,14,68ae9bd9-7341-46ac-ba04-64ee0f61fe6f,
MSP6375002Q,Person,60.88,68ae9bd9-7341-46ac-ba04-64ee0f61fe6f,
MSP6375002Q,Person,00,016d9790-f330-47b8-acd7-91a34fa0edc7,
MSP6375002Q,Person,00,cd3cf22b-8eb5-44df-833b-aa4bd291e1f6,
CB48030004,Person,24,a601ef72-45dd-4e3d-ad9e-52d371e04b16,
CB48030004,Person,07,a601ef72-45dd-4e3d-ad9e-52d371e04b16,
CB48030004,Person,14,a601ef72-45dd-4e3d-ad9e-52d371e04b16,
CB48030004,Person,11,a601ef72-45dd-4e3d-ad9e-52d371e04b16,
CB57780007,Person,00,9029452b-d272-47db-bab0-0ed0e19c77da,
ADF061000D,Person,00,febbc91c-3de9-4a58-aac5-2a306ff9996e,
AE4880007C,Person,22,6c3805d6-9f74-4e74-89dd-0923450438b9,
AE5228000X,Person,11,3fd3ba53-e22a-4e3c-9245-1f2e9a4a557c,
AE5664000D,Person,11,29b2eba1-4ce7-458f-903f-03574965d232,
AE5664000D,Person,00,b3a74cb4-65f5-4cbb-ac13-22ba053def71,
MCP94160003,Person,00,49b221a5-28f2-4dd5-ac6b-b28a0067332c,
ADJ7200001,Person,60.88,31d28e7f-864d-4071-814e-b54c099311e2,
ADJ7200001,Person,13,31d28e7f-864d-4071-814e-b54c099311e2,
AE5727000F,Person,00,922606d5-3ee2-431a-829b-f8b4bcb1b63a,
AE5727000F,Person,00,d7d8c151-f308-4ba2-ae57-1e345717bdd3,
AE5727000F,Person,00,aa47b18c-d98e-443f-a3bb-090d816a6945,
MSP6511000F,Person,00,3c842620-a4db-4bea-9014-80c6d8c5dde4,
AC2017000Z,Person,01,7e3429d3-f415-46fc-86b2-dc9b6943ebff,
DE3120000D,Person,00,e147c876-37e3-4ecf-917b-7c5b7a9fef70,
MSP5513001D,Person,00,0bc2ae0c-423d-4855-a93a-154b733ffdea,
DA39040005,Person,40.88,8b153765-8474-425d-afa9-3eeff9781306,
DA39040005,Person,38.88,8b153765-8474-425d-afa9-3eeff9781306,
DA39040005,Person,15,8b153765-8474-425d-afa9-3eeff9781306,
DA39040005,Person,14,8b153765-8474-425d-afa9-3eeff9781306,
DA39040005,Person,09,8b153765-8474-425d-afa9-3eeff9781306,
DA39040005,Person,07,8b153765-8474-425d-afa9-3eeff9781306,
DA39040005,Person,02,8b153765-8474-425d-afa9-3eeff9781306,
MTA02160002,Person,00,014f432e-b210-4833-bb88-53f294d20c54,
ADJ668000X,Person,07,5cb7b27c-61d6-415d-b9f5-354bfed946ca,
ADJ668000X,Person,07,8aab0470-5d7a-4102-8f19-0f80d037ecc5,
MSP6511000F,Person,60.88,4ea44937-2fe4-44d6-9f58-96f20cd37183,
CB58840008,Person,11,830a87cc-dd56-4050-a762-cd02b251ab9f,
CB58840008,Person,00,9702f43b-0d1a-44b3-8702-9cc35398482e,
CB58840008,Person,00,936ccc0a-01df-492a-ab1a-80480e32dd75,
AE48630006,Person,07,f16bc502-2f51-44df-80e8-ce46ef47cf5f,
ADJ7070005,Person,00,c878e880-6cf5-4ee4-a6c7-f0e710458648,
AE4546001M,Person,00,9192c705-8c2a-4337-86d0-c8f6ba5a6a9e,
MSP6060001N,Person,07,427b7e6b-b2cf-45d6-96d9-37725324e68a,
MSP6060001N,Person,70.88,427b7e6b-b2cf-45d6-96d9-37725324e68a,
MSP6060001N,Person,60.88,427b7e6b-b2cf-45d6-96d9-37725324e68a,
MSP6060001N,Person,00,e513ec97-a75e-4053-bc66-1de53d0ec1eb,
AE4546001M,Person,00,8afe2686-2ff6-4860-989d-c3168e8d5622,
AE4546001M,Person,70.88,abae57af-4062-4b2a-a308-715e7348da00,
AE4546001M,Person,07,abae57af-4062-4b2a-a308-715e7348da00,
AE4546001M,Person,21,abae57af-4062-4b2a-a308-715e7348da00,
MSP5842001R,Person,02,aec654b8-5cba-4e44-a98a-2ae9255c3a04,
MSP5842001R,Person,07,aec654b8-5cba-4e44-a98a-2ae9255c3a04,
MSP5842001R,Person,60.88,aec654b8-5cba-4e44-a98a-2ae9255c3a04,
MSP5842001R,Person,21,aec654b8-5cba-4e44-a98a-2ae9255c3a04,
MSP5842001R,Person,39.88,aec654b8-5cba-4e44-a98a-2ae9255c3a04,
MSP5842001R,Person,09,aec654b8-5cba-4e44-a98a-2ae9255c3a04,
MSP63760020,Person,39.88,8ee8cfd3-ba65-43e7-aef7-237adff4dd5a,
MSP63760020,Person,06,8ee8cfd3-ba65-43e7-aef7-237adff4dd5a,
MCP1619000Z,Person,22,bfc1117c-4929-4ae3-90bb-1face2793f35,
MCP1619000Z,Person,00,20364efd-3bd9-4c48-be44-ced3073de4e4,
AZ1674000J,Person,00,ac741659-5926-44db-9961-2bedb1595c87,
MCP2910001F,Person,00,0d0cc04c-5955-4fb5-92e6-899e256cd113,
MDTA13040007,Person,22,05873edd-a24f-4787-96b5-780a5907912f,
MDTA13040007,Person,21,05873edd-a24f-4787-96b5-780a5907912f,
MDTA13040007,Person,07,05873edd-a24f-4787-96b5-780a5907912f,
AE4961001Q,Person,00,83d9f4cf-6d49-4735-b000-9a76135225a5,
ADF8190012,Person,12,06b23ab2-d7f7-42b2-b588-afa2cb724a49,
ADF8190012,Person,00,e9fcea31-819c-4550-bdc1-9035b049c539,
AC19190022,Person,00,cfab48e8-65e4-4c8b-818e-a634d18ae022,
AC19190022,Person,00,dcf22e83-7062-4df9-a6aa-ebe245d84a2e,
MCP2910001F,Person,60.88,e5b87534-5a6e-4fd9-95aa-6f320641cea0,
MCP2910001F,Person,11,e5b87534-5a6e-4fd9-95aa-6f320641cea0,
MCP2910001F,Person,07,e5b87534-5a6e-4fd9-95aa-6f320641cea0,
AC1994001G,Person,07,eb900672-6644-4dad-aa26-3ee9defd5b2e,
MCP23530010,Person,11,463c6813-700d-416b-82fd-4a2103a3db96,
MSP5345001Z,Person,00,0a5c5b75-1299-45d7-87dd-e4fd06592bb8,
MDTA1538000H,Person,21,0d37cd39-2958-4262-8533-4f4a57c1f8a1,
AE5599000N,Person,00,5646a10d-8c93-4fd5-81c3-38b55bee5611,
MCP1064002L,Person,00,1479ec55-70a8-46d1-b2cc-eddfd4e3d8b6,
ZR0305000M,Person,11,4fe2bfe5-0b2f-49ad-b915-e01f7483d888,
ZR0305000M,Person,07,4fe2bfe5-0b2f-49ad-b915-e01f7483d888,
MCP9379000K,Person,00,29540294-c972-46ad-9aa3-0677cff0aeb7,
AJ0139000G,Person,00,dd330920-6eb4-41c3-8162-a861be88bb80,
MSP49120078,Person,75.88,64341603-7233-4b35-b585-51622d859512,
MSP49120078,Person,73.88,64341603-7233-4b35-b585-51622d859512,
MSP49120078,Person,21,64341603-7233-4b35-b585-51622d859512,
MSP49120078,Person,18,64341603-7233-4b35-b585-51622d859512,
MSP49120078,Person,24,64341603-7233-4b35-b585-51622d859512,
MSP49120078,Person,07,64341603-7233-4b35-b585-51622d859512,
MSP49120078,Person,09,64341603-7233-4b35-b585-51622d859512,
DB0062000B,Person,00,32440bff-ac8b-4c97-adbc-404b6319b15a,
DA3680000F,Person,00,5f4889b3-16a1-48e7-8850-7ada15df3a33,
MSP5862002T,Person,00,0db5dc2b-1e00-4739-8d09-40f15f88a269,
AE46500004,Person,09,0e108405-9ace-4ee2-9bbc-388155cb3db7,
AE46500004,Person,07,0e108405-9ace-4ee2-9bbc-388155cb3db7,
AE46500004,Person,15,0e108405-9ace-4ee2-9bbc-388155cb3db7,
AE46500004,Person,00,5cfbaa8d-b425-402e-8173-57d5a87529dc,
DA3689000W,Person,00,4a188318-85e1-4837-aa3c-3fe40f4149f1,
AE5574000L,Person,00,4d6f2646-8db6-47d9-ad3a-1f05d954f156,
AE46500004,Person,00,b7933135-5d04-46b2-9e94-8dc5816ab485,
MCP20390015,Person,00,06933edb-1db9-4815-a361-948959c89aa8,
MSP48280071,Person,60.88,d36a8f0c-1ddf-4ca1-a907-55ae9af0da58,
MSP48280071,Person,23,d36a8f0c-1ddf-4ca1-a907-55ae9af0da58,
MSP48280071,Person,14,d36a8f0c-1ddf-4ca1-a907-55ae9af0da58,
MSP48280071,Person,00,620051c9-7ccf-409a-b712-15707d035f3e,
AE4961001R,Person,00,b06f972e-0304-496c-87a7-5afd1e42f6f2,
AE4961001R,Person,00,9fa3ab7b-e5d6-40ff-a046-1974696af410,
EJ78580008,Person,00,94439e2a-5d28-4781-904b-fe4311f07a7e,
MCP28000022,Person,00,edcea8a5-dfe4-4a16-9526-7d02b62b95e4,
MCP28000022,Person,00,4338f4a4-0037-420c-aefe-c31b2c41994d,
ADD572000L,Person,00,79c44158-1674-40d3-9079-6dbeff8dbe40,
BX50260006,Person,00,7fa30cb7-c1b1-47dd-b637-a32f06900f2b,
ADJ619000J,Person,23,2268545c-3f04-455a-8049-4a2d393e866d,
ADJ619000J,Person,00,df582d8b-1745-46fe-9f2a-411b00d5764f,
MCP1017000Y,Person,70.88,63e34ef7-39bb-4c92-84e9-622246758ca5,
MCP1017000Y,Person,07,63e34ef7-39bb-4c92-84e9-622246758ca5,
MCP1017000Y,Person,00,0ec47f35-17f0-4bd9-8059-6da5f0a2df77,
MCP1017000Y,Person,00,99cb8d26-7e87-405b-9cb2-608c4bfca9a6,
ADJ465000J,Person,00,fd8a083f-5789-433c-ae6f-6b0b6b3b14c0,
ADJ465000J,Person,00,328b969d-1cb1-410d-b689-711e98a3e442,
AC20450001,Person,11,35fdcccb-de8a-46e9-9beb-2aaab8dd3629,
AC20450001,Person,00,250a24ae-25d3-475a-809d-a403d0750605,
MSP6096002N,Person,07,31c0d72a-c567-4801-8dd7-3e1461213fa3,
ZL03470008,Person,39.88,fd3795e6-41ff-4821-a54a-446568b0d6bf,
AE3828001G,Person,04,d55b1f9b-a595-4743-b24c-0fcdf5e40bb5,
AE3828001G,Person,03,d55b1f9b-a595-4743-b24c-0fcdf5e40bb5,
AE3828001G,Person,02,d55b1f9b-a595-4743-b24c-0fcdf5e40bb5,
AE3828001G,Person,15,d55b1f9b-a595-4743-b24c-0fcdf5e40bb5,
DA29550003,Person,13,c8f418e3-682a-4ed6-a4a6-a9c16bbf1fea,
DA29550003,Person,00,94e48c74-9225-4783-b108-b30581f1f749,
DA3922000F,Person,07,8a086dbb-59c4-4abe-b682-6b1c41a0619c,
DA3922000F,Person,25,8a086dbb-59c4-4abe-b682-6b1c41a0619c,
DA3922000F,Person,24,8a086dbb-59c4-4abe-b682-6b1c41a0619c,
DA3922000F,Person,60.88,8a086dbb-59c4-4abe-b682-6b1c41a0619c,
CC0238000G,Person,11,1fc6e9f6-2c9b-48f3-98ad-2b3d57eaeeca,
AE5604000L,Person,00,76676b34-67a7-4b93-95ed-0a1342caa7a2,
DA3020000V,Person,00,26342065-003d-4bf0-9994-ec9b9186fe0d,
MCP14000004,Person,09,67bc8cb2-ffae-43b0-b19d-dfb11b8fb1ef,
MCP14000004,Person,02,67bc8cb2-ffae-43b0-b19d-dfb11b8fb1ef,
MSP6264003T,Person,24,3615ee06-a115-4466-8223-dfdde9624cab,
ZH0331001H,Person,00,0c15ced2-f0ee-418f-9444-f033f2fff016,
DA3765000G,Person,00,2d9c1940-54af-4e6f-a09d-a6537e4882a4,
DA3765000G,Person,00,f250265e-7053-4adb-bae1-50f63c087afb,
MCP2871001M,Person,00,4ce542c0-6bff-43b1-87be-4b40a36259f2,
MSP55740012,Person,60.88,ceaed702-046e-43e9-9932-9af6b96f0fce,
MSP55740012,Person,39.88,ceaed702-046e-43e9-9932-9af6b96f0fce,
MSP55740012,Person,09,ceaed702-046e-43e9-9932-9af6b96f0fce,
MSP55740012,Person,07,ceaed702-046e-43e9-9932-9af6b96f0fce,
AE5698000J,Person,07,3b2dd9a7-af13-4e34-8cb8-80d3a9e59fca,
AE5698000J,Person,11,3b2dd9a7-af13-4e34-8cb8-80d3a9e59fca,
ADI604000K,Person,00,f75dbb67-2646-4251-8909-b35a658d7027,
ADJ572000H,Person,00,ff372029-fb32-42fd-afbf-ce25d73d5e3a,
AC2032000W,Person,00,4cb766d2-ffda-4ffd-b807-62942e1c84ac,
AC15080008,Person,00,c7414eda-5571-4a00-b9b2-d9ec3f409522,
AC15080008,Person,07,2a9f0cc3-8aa7-42ce-9c6c-d1751208f1e8,
AC15080008,Person,25,2a9f0cc3-8aa7-42ce-9c6c-d1751208f1e8,
DA34510007,Person,00,3fe05957-b27b-43ae-b065-3837e2754bb7,
DA34510007,Person,00,c10f4502-c053-493f-80fa-b841202706da,
DV01020008,Person,00,609ccafb-deaf-45f1-b84a-0cf0ef77556b,
ADI917000K,Person,00,23ffeba7-67f7-4183-b9e5-1f57f0b1f858,
ADI917000K,Person,00,b2c67239-58c2-4dcc-b067-4fb2e4517651,
MSP47720050,Person,60.88,0d04fa33-5282-4766-a2f8-1524a143d236,
MSP47720050,Person,22,0d04fa33-5282-4766-a2f8-1524a143d236,
MSP47720050,Person,21,0d04fa33-5282-4766-a2f8-1524a143d236,
MSP47720050,Person,07,0d04fa33-5282-4766-a2f8-1524a143d236,
DA3906000L,Person,07,544a39d1-0e82-4c61-a8d9-9be7ad4f9a48,
DA3906000L,Person,00,baf090d8-f99e-4598-89ff-4aae87b3feac,
MSP47720050,Person,00,11129a73-c148-4d29-8738-a46e4c2ae2de,
AE5701000H,Person,00,704b738d-ef3f-4142-b9c7-e73ee5f13b52,
AE54940008,Person,07,a0fe6d1e-7ac2-49a8-97ce-9b58b7145c68,
AE5147000X,Person,26,688f27b2-bba6-4bbd-9b9f-05bc85a1d961,
AE5147000X,Person,21,688f27b2-bba6-4bbd-9b9f-05bc85a1d961,
AE5147000X,Person,09,688f27b2-bba6-4bbd-9b9f-05bc85a1d961,
AE5147000X,Person,07,688f27b2-bba6-4bbd-9b9f-05bc85a1d961,
MSP6271003F,Person,22,12b1ccca-33bf-4d57-814d-0cd34716f02d,
MSP6271003F,Person,07,12b1ccca-33bf-4d57-814d-0cd34716f02d,
MSP6271003F,Person,00,1cac9fb2-49c3-4ddb-991a-f4380a5dbd89,
AE4998002L,Person,00,214c38b1-9b77-4eed-aaf3-e33e69bf5b91,
AE4998002L,Person,00,0714a2bb-e07e-4fc5-9614-1860c270e616,
MCP2968000C,Person,00,84a6eca3-892d-455d-85cb-c13dad2dc45e,
DA38320009,Person,00,b6443150-2845-40d1-b682-0338e060ecaa,
ADH032000L,Person,00,4e43cc5d-ee30-4a2b-a099-2b476aa6e3a0,
MCP2968000C,Person,07,65a3c2b2-cc73-43a0-8603-215b05ddd25c,
BJ01670013,Person,75.88,0738bc53-8911-4891-8a54-ff243868c10b,
AE43790039,Person,60.88,2e73ab14-b020-4f0c-bca4-312fead2ec93,
AE43790039,Person,26,2e73ab14-b020-4f0c-bca4-312fead2ec93,
CBPD0048000D,Person,29,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,70.88,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,75.88,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,60.88,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,18,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,24,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,21,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,13,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,14,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,07,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,11,321e7747-8b50-4fe0-8027-71441015c05b,
CBPD0048000D,Person,00,eb6cbe5f-7426-4c22-a92e-c54d5caf6c3c,
AE43790039,Person,00,ff86d691-6bf8-408d-bc25-3e342cfbc68c,
ADJ384000L,Person,00,1b9aefbc-5c3d-490a-bd19-fd8059d5ec0c,
AE5576000F,Person,60.88,0af8bcf6-c9c8-41b0-a362-30c4669507ac,
AE5576000F,Person,09,0af8bcf6-c9c8-41b0-a362-30c4669507ac,
DA34220006,Person,00,ba2f6b1a-05dd-49f7-abe1-f374d1676225,
DA3425000G,Person,13,3a63b005-53ed-4110-85f6-79c8605d29c2,
DA3425000G,Person,11,3a63b005-53ed-4110-85f6-79c8605d29c2,
DA3425000G,Person,07,3a63b005-53ed-4110-85f6-79c8605d29c2,
MSP6092008M,Person,06,0a7354d4-7938-484f-9ec0-025181fae424,
DA3361002K,Person,00,1b819016-78ba-4c22-9594-672b885d5b37,
CB58810002,Person,00,117945f4-cd4a-41f6-96d3-5c78c6fa84f8,
AC20520004,Person,07,380ac5fd-caf0-4178-9516-4b7aaefecfd1,
ADJ5840006,Person,00,ccdfb4e4-157c-4520-a8b9-ac09f4d244e1,
ADJ5840009,Person,00,1ec20725-c30b-4952-8ce6-81e4e748d740,
AC0985000Z,Person,00,064e679c-a42a-412c-b5f1-8b5af8528a0b,
ADI546000Z,Person,00,6d64fe8a-da13-489e-8161-3261801d9a2d,
ADI989000P,Person,00,39728d4e-e419-4656-adce-275867556df2,
MCP1393000J,Person,75.88,8cdd4e7f-a4b8-4b14-994f-25a618388979,
MCP1393000J,Person,39.88,8cdd4e7f-a4b8-4b14-994f-25a618388979,
MCP1393000J,Person,21,8cdd4e7f-a4b8-4b14-994f-25a618388979,
MCP1393000J,Person,15,8cdd4e7f-a4b8-4b14-994f-25a618388979,
MCP1393000J,Person,07,8cdd4e7f-a4b8-4b14-994f-25a618388979,
MCP1393000J,Person,09,8cdd4e7f-a4b8-4b14-994f-25a618388979,
MCP1393000J,Person,02,8cdd4e7f-a4b8-4b14-994f-25a618388979,
AC0985000Z,Person,09,a351d2f7-4a41-4cbb-bf7b-0f5778f74af9,
AC0985000Z,Person,60.88,a351d2f7-4a41-4cbb-bf7b-0f5778f74af9,
ZL0944000F,Person,07,1195073d-6815-4824-a110-7161fd3e55c5,
MCP1453001K,Person,11,91e797d8-3f77-49fa-96c0-e4b855c93cc7,
MCP1453001K,Person,13,91e797d8-3f77-49fa-96c0-e4b855c93cc7,
DD55390011,Person,00,f71f8cdf-2e23-459a-9b3e-7b97aa62d254,
AE5707000L,Person,25,e846dfdb-a6a0-4824-9044-8ed0523a195e,
AE5707000L,Person,60.88,e846dfdb-a6a0-4824-9044-8ed0523a195e,
AE52800005,Person,24,b4087db5-cc08-4103-8067-f827710fc2d6,
ADI9200006,Person,00,55901ef8-693e-4061-9c3d-28f81d066429,
MSP53140014,Person,00,1a958191-7ea1-4ea7-9b9c-eff67d218bd1,
MSP4772004Y,Person,60.88,94ef53a7-f4d6-4c06-b71f-1e0b24b716e4,
MSP4772004Y,Person,24,94ef53a7-f4d6-4c06-b71f-1e0b24b716e4,
MSP4772004Y,Person,09,94ef53a7-f4d6-4c06-b71f-1e0b24b716e4,
MSP4772004Y,Person,07,94ef53a7-f4d6-4c06-b71f-1e0b24b716e4,
DA38120006,Person,07,54220faa-078d-4af8-a125-ad15406f75ad,
DA38120006,Person,05,54220faa-078d-4af8-a125-ad15406f75ad,
DA3845000G,Person,11,fb94768d-77d3-4a54-8dd0-23c601066545,
DA3845000G,Person,00,8e1f5554-73f2-4468-b988-c1d224b06871,
MSP53140014,Person,00,6c1cc8b2-b672-467e-9a34-0cc5b6f60b0b,
DD55390011,Person,11,00f19894-5bf5-4a23-8e90-c1c6207384bf,
DD55390011,Person,07,00f19894-5bf5-4a23-8e90-c1c6207384bf,
AE4053001V,Person,00,7084e3aa-35f3-4834-87b4-37d78cf97160,
AE4546001K,Person,22,56a50692-3389-4f33-ae93-974fb5182daf,
AE4546001K,Person,07,56a50692-3389-4f33-ae93-974fb5182daf,
EJ78570008,Person,11,9fc36d02-0b01-4f6d-a518-ec2360c9f0e4,
EJ78570008,Person,00,022250ed-4a67-4fb5-bfad-fa696bdb9678,
ADJ603000C,Person,00,ef290c89-c7c8-44d9-9806-80259c8da711,
MSP6108000H,Person,22,7b254944-b08a-4456-96b8-6782efd4bbac,
MSP6108000H,Person,21,7b254944-b08a-4456-96b8-6782efd4bbac,
MSP6108000H,Person,00,4886e109-1df1-4126-bfdc-cefde3f024f2,
AC0985000X,Person,00,44be1412-3670-46e9-849a-5ec001038fc2,
AC15880039,Person,21,017e6089-2655-40df-b7db-b341c33ec72e,
AC15880039,Person,00,fe788243-ec42-4b6f-b617-07cc45f5a36f,
ADF994000M,Person,07,bdf0fd8a-5d38-407c-96d3-c175ea5eb6b5,
MSP60850034,Person,00,58af6b5d-8095-40eb-8ec9-a92b36a4b02f,
ADJ6250007,Person,00,41689094-86bf-4a0d-b36a-87d759968f54,
ADJ6250007,Person,00,5ef0dde6-44ad-46c6-9320-9c6eea3ea0ca,
MSP60850034,Person,11,dbf398c6-5871-4bcf-a0c9-16e29877a197,
MSP60850034,Person,60.88,dbf398c6-5871-4bcf-a0c9-16e29877a197,
MSP60850034,Person,07,dbf398c6-5871-4bcf-a0c9-16e29877a197,
MSP6464001W,Person,60.88,cfc32608-e44f-4114-a16f-3acad6132b57,
MSP6464001W,Person,07,cfc32608-e44f-4114-a16f-3acad6132b57,
MSP6464001W,Person,01,cfc32608-e44f-4114-a16f-3acad6132b57,
MSP6464001W,Person,06,cfc32608-e44f-4114-a16f-3acad6132b57,
MSP6464001W,Person,39.88,cfc32608-e44f-4114-a16f-3acad6132b57,
AC19640015,Person,00,9ea2b430-3e85-4156-b535-a8c6bcb54caa,
MSP6144000X,Person,00,03ed2e17-2f07-4d38-8f9c-b726e022b192,
MSP5656002S,Person,11,56358ea3-4037-48b3-9caa-151a475666f5,
MSP5656002S,Person,09,56358ea3-4037-48b3-9caa-151a475666f5,
ZR0132000B,Person,00,a6ce8694-f7d5-497e-aa64-7cc529851646,
ZR0132000B,Person,60.88,623fab19-02cb-48bf-81ae-233a8147d6ce,
ZR0132000B,Person,07,623fab19-02cb-48bf-81ae-233a8147d6ce,
ZR0132000B,Person,02,623fab19-02cb-48bf-81ae-233a8147d6ce,
MCP1291000F,Person,00,5811e508-7498-4e8d-ad16-9ccb882df700,
ZP02970007,Person,00,2bc40475-02a3-42b6-8894-531955ee8622,
CB5821000P,Person,00,2db95935-5c52-41c4-a9d9-0ed682aab006,
CTF4430001,Person,00,495521a2-bfa3-40e3-9c7e-dcb4aa53b061,
AC1786000Y,Person,22,359db952-faaa-4d92-8eb8-0e9f2115074d,
AC1786000Y,Person,07,359db952-faaa-4d92-8eb8-0e9f2115074d,
AC1786000Y,Person,00,9d414aa1-d736-474c-a0ff-9f48452bd31f,
MSP6461001D,Person,00,fd6f910a-8ed6-4b6b-a3f8-b8be9873b6e4,
AC17400019,Person,00,2f3b9ed0-7514-4271-9f5c-6578ef6b5096,
DA36830006,Person,07,8e62a51f-3d7b-4c00-ad3c-8a0185893757,
DA36830006,Person,00,74cac1e6-b017-40a9-9cdf-f2927cd8e0e5,
EJ78290019,Person,11,019ebe87-97b9-4c5d-ac2f-0f53a5b9e2be,
EJ78290019,Person,00,073ab237-d73b-4853-ac51-4b0a7cea5f81,
EJ78290019,Person,00,ac60b301-8cd1-42a0-9d87-fdf67651c678,
AE5347000J,Person,00,cb470bd5-c884-40ff-99ae-6d8ca5a961e2,
AE5347000J,Person,00,2bb3f52c-6612-459b-a582-2feb80a0e093,
MSP6461001D,Person,22,40be9488-9f62-4204-8695-fd9b9cf9d2c4,
AC17400019,Person,00,5146cc80-b1b8-404e-b66c-782bc94d75cf,
AE53860009,Person,00,fcd3d70e-4943-45b5-aee6-fb06fae11676,
AE4851000F,Person,22,38d8d6ac-d2f3-4d56-9bcb-7a4f64fe22c8,
AE4851000F,Person,07,38d8d6ac-d2f3-4d56-9bcb-7a4f64fe22c8,
AE53860009,Person,00,b43f25d2-4837-403e-8296-6b35dc080692,
ADI221000R,Person,00,13f248c0-a91d-42b3-8b0a-6abcb7048068,
ADJ668000M,Person,07,9dc294d4-be2d-45c6-a801-792f038712fa,
MSP6369000L,Person,00,af80bc87-cedc-4c48-910f-c5e2d9edf0b3,
CE4578000L,Person,00,0aec235d-c536-4a3c-b548-69ee5958d6f4,
ADJ100000G,Person,00,58082ea9-a0dd-4c1e-af56-418833e00554,
ADJ100000G,Person,00,0d414412-0d88-4dc1-8769-b5da1c8de08f,
ZR03060009,Person,00,3531b77c-f697-4a7c-9511-dfe944191715,
MSP6369000L,Person,00,320ac8f6-e645-4cdf-af49-6369d85498ff,
ZR03060009,Person,11,2745ebbc-da5d-4bc5-a89d-0c85438465c8,
ZL09610007,Person,00,de8d9ce1-3881-4cfc-a37b-c88f59050ed4,
CB44450007,Person,13,986fcff0-9646-4f68-a859-1da36be5d50a,
CB44450007,Person,00,ff20ba61-fa82-42f8-b1bd-77fb94c0cf40,
ZL09610007,Person,00,aa631dc1-654a-486e-9b3d-38a31a94a47c,
MDTA1538000D,Person,07,46002d72-887c-45e4-9c67-7782916cf34c,
ZF0458000M,Person,11,6779eb29-6118-4ce3-b936-0308ae2d3324,
ZF0458000M,Person,00,3740e8c2-4539-497b-a790-625038b87514,
MSP64700009,Person,07,47ac79e5-106e-49bd-83ee-3d016d6106bf,
MSP64700009,Person,09,47ac79e5-106e-49bd-83ee-3d016d6106bf,
AE3868000D,Person,07,55747739-43ef-424d-8878-b7e9332fae33,
MSP62900034,Person,00,7e7d78f7-9371-4b05-aa53-66103e3c3804,
DA3810000K,Person,07,983adaab-22d8-4f1d-b5a5-756e62430b1f,
DA3810000K,Person,00,13cc6bb7-4afe-4230-b4af-a6f851b387ef,
ZD5855000M,Person,00,5282118f-2370-4ea3-8a47-ac96bf3fc9c3,
ZD5855000M,Person,60.88,69d7efeb-b6a9-4e63-a2db-0d523311173a,
ZD5855000M,Person,07,69d7efeb-b6a9-4e63-a2db-0d523311173a,
ZD5855000M,Person,14,69d7efeb-b6a9-4e63-a2db-0d523311173a,
AE4807000C,Person,00,4a44f87b-bc3e-40c6-b556-d093aae435a2,
MSP6371000F,Person,11,504d4d63-6152-4276-914c-e495ee3007de,
MSP1926001N,Person,22,dc3e4722-e8ca-45dc-a3d5-609a362e90a9,
MSP1926001N,Person,00,0b716e23-7151-40f5-9c69-aa06efcca553,
MSP64150008,Person,11,a106406f-a74a-4c62-a618-c0c7aefd42af,
DA38430008,Person,02,f2249561-d968-4bf5-be15-56113d2d0e8a,
DA38430008,Person,00,f77f097d-0064-456c-9f1c-121a0a3e639b,
MSP5090003M,Person,07,1e88a264-01c3-4d61-8fe8-4bb5b0217264,
MSP5090003M,Person,21,1e88a264-01c3-4d61-8fe8-4bb5b0217264,
MSP5090003M,Person,22,1e88a264-01c3-4d61-8fe8-4bb5b0217264,
MSP6085002Z,Person,07,fc93a095-8042-4f0d-8cc1-b190256d4c2e,
MSP6085002Z,Person,60.88,fc93a095-8042-4f0d-8cc1-b190256d4c2e,
