REPORT_NO,CONTRIB_TYPE,CONTRIB_CODE,PERSON_ID,VEHICLE_ID
MSP5800004Q,Person,24,ff4b9a64-7677-4c11-b148-91556fabe2fd,
MSP5800004Q,Person,60.88,ff4b9a64-7677-4c11-b148-91556fabe2fd,
MSP5800004Q,Person,68.88,ff4b9a64-7677-4c11-b148-91556fabe2fd,
MSP5800004Q,Person,70.88,ff4b9a64-7677-4c11-b148-91556fabe2fd,
MSP5800004Q,Person,75.88,ff4b9a64-7677-4c11-b148-91556fabe2fd,
MSP57780035,Person,22,b6251ae8-333b-47b7-a0b4-3af033e7a4ff,
MSP57780035,Person,07,b6251ae8-333b-47b7-a0b4-3af033e7a4ff,
MSP57780035,Person,00,57d37ce3-0077-4c58-8ac4-6b3866d60139,
MSP6464002V,Person,08,d7c988d3-61f1-441c-b192-2859da440c91,
MSP6464002V,Person,39.88,d7c988d3-61f1-441c-b192-2859da440c91,
MSP6464002V,Person,68.88,d7c988d3-61f1-441c-b192-2859da440c91,
MSP6464002V,Person,07,d7c988d3-61f1-441c-b192-2859da440c91,
MSP6464002V,Person,60.88,d7c988d3-61f1-441c-b192-2859da440c91,
DA3713000J,Person,06,99980e1c-8823-46da-9698-25d831d749eb,
DA3713000J,Person,07,99980e1c-8823-46da-9698-25d831d749eb,
DA3741001Q,Person,00,6e43639e-825a-499d-ab37-993461f0aeb1,
AE54190049,Person,07,4801ec7e-a78d-4a44-883c-792470bd3100,
AE54190049,Person,70.88,4801ec7e-a78d-4a44-883c-792470bd3100,
AE54190049,Person,00,1fea7311-8b5a-44f5-a140-78653555d2ab,
ZG0788000G,Person,26,f41a04e8-8d52-42e3-b1fd-c06aa5aa9f1b,
AC1761000T,Person,22,ccc2f299-817e-4bd9-b1b4-3f38c8e45280,
AC1761000T,Person,00,70bdfde2-16f3-4af6-bd04-3fae77e825ad,
AE5347000V,Person,00,f25a2067-6d01-4c91-bc8c-40d5e2957dd8,
MCP9321000J,Person,07,49863984-42b6-4d17-b956-5cee172a4893,
ADJ424000Z,Person,00,e61daf66-af97-4f91-abee-502eb81916ae,
ADJ7450009,Person,23,27af4ecb-e898-41dd-a61d-324e80e877d8,
ADJ7450009,Person,00,f80b2b1e-6835-413f-ba9c-338989601faf,
BJ00750006,Person,05,d163da84-d2e7-4a3e-b195-de8fa6a3ee10,
BSPDA1960004,Person,00,5430bd38-fc08-442b-8aa6-3e8c7c7b87e5,
DA3797000X,Person,00,a1194491-1d65-42e8-b382-2a51c5cd6d00,
DA3797000X,Person,00,9613f842-be0f-4493-8012-e81d0055b5f8,
DE41020013,Person,07,df097b99-52f0-4ce0-a1a1-cfe1535abde3,
CBPD0075000M,Person,00,50f4578e-9aef-48e2-bec3-2157119716f6,
CBPD0075000M,Person,00,c0a91e44-3af1-47b6-8404-9db1cb52ff71,
MCP12780002,Person,00,bcf10bdc-a39a-4d49-9a7a-c4c5ae777470,
DE41020013,Person,25,df097b99-52f0-4ce0-a1a1-cfe1535abde3,
MSP6481002J,Person,21,70da4cf1-b4a9-49c9-bbcb-48ec6a1e5d63,
MSP60590062,Person,60.88,2cf32fc2-ad06-40ca-8e87-756d07da9738,
MSP60590062,Person,07,2cf32fc2-ad06-40ca-8e87-756d07da9738,
DE41020013,Person,00,150638a8-cc05-4670-b6d6-27a254353b67,
AC11700008,Person,24,995eab5a-f8d5-4c9b-b109-2e00b4f6dbe4,
AC11700008,Person,22,995eab5a-f8d5-4c9b-b109-2e00b4f6dbe4,
MSP6514001S,Person,60.88,0de30d67-bc37-4e9d-b21c-8fb72aa4696c,
MCP2773001G,Person,00,4a754203-647a-471c-b6e0-2423e1ea18ce,
MCP2773001G,Person,00,ac03e3d7-5dcd-44b2-9b66-2ee74dff4594,
ADF736000D,Person,00,ba9af79d-a0ae-4a19-bdd3-195210d3cab0,
ADI346000M,Person,07,86a412d0-dea7-4925-84f0-94b1fc47ba85,
ADI346000M,Person,22,86a412d0-dea7-4925-84f0-94b1fc47ba85,
ADI346000M,Person,00,22bf02bb-4fac-4c9b-8443-7b93cb77a88e,
MSP5781004L,Person,22,459ec91f-3df3-4123-bf78-bc3a6ad0618e,
MSP5781004L,Person,07,459ec91f-3df3-4123-bf78-bc3a6ad0618e,
MSP6514001S,Person,19,0de30d67-bc37-4e9d-b21c-8fb72aa4696c,
MSP6514001S,Person,07,0de30d67-bc37-4e9d-b21c-8fb72aa4696c,
MSP6514001S,Person,00,5eb71e7a-3041-4bab-a89a-3124019bf7f0,
MSP6514001S,Person,00,0e296054-6f2d-4271-abac-27fdaedb4bd0,
MSP5781004L,Person,00,e9c9836d-d5de-49eb-a4e9-e7389fb726d8,
AC1885000G,Person,07,8e453b0b-81f7-4e01-bdb9-66028a76c550,
AC1885000G,Person,14,8e453b0b-81f7-4e01-bdb9-66028a76c550,
AC1885000G,Person,15,8e453b0b-81f7-4e01-bdb9-66028a76c550,
MSP5345002J,Person,00,c8d2fa70-d0a9-4fd3-94ba-dd381769fc14,
AE4823002W,Person,39.88,fae1b329-ed65-451b-82bc-fe7fea628745,
MCP28690012,Person,22,dcbae944-3de4-4918-81ee-1c2cc10716c7,
MCP28690012,Person,00,cd5b23c0-8eb0-4065-8354-aad65bdc5ad9,
ADJ656000N,Person,00,7abb9034-707d-4354-8d32-1d9b33da934a,
MCP28690012,Person,00,9591ba3e-a930-4fe2-8ec7-588f135e3648,
MSP5230000G,Person,60.88,fcf8d345-e1bb-468f-95fe-5e3648bc2b28,
MSP5230000G,Person,00,f7701875-db86-4e32-b10d-6f540f2bd2ba,
MSP5230000G,Person,00,0deb6638-a3b2-4c26-a305-b454a4e7ed96,
MSP5230000G,Person,00,435fa0f5-fcb1-4b3c-b4e9-764b4fe85042,
DA39590005,Person,00,49b03e44-e895-4018-8b29-5ebc8711cc4f,
DA39590005,Person,20,b7557f12-1ca7-4a65-8255-514d8f0930d3,
MCP9113000Y,Person,15,360b9c23-7b6b-4d77-ae8a-c01ea2b309f8,
CX0128000B,Person,11,b7418bd4-6975-4124-9e4b-8a5884988cd3,
CX0128000B,Person,00,ad6fd25c-13c6-437f-8123-4f19cb03084c,
MSP65040036,Person,60.88,4fb65027-9d7b-4e70-917c-26af2aa3f3b2,
MSP5458000W,Person,11,e5c9380a-e042-4596-9f9e-7ccad12f450b,
MSP5458000W,Person,07,e5c9380a-e042-4596-9f9e-7ccad12f450b,
MSP5458000W,Person,00,d243b52f-ba4c-46d6-9e6a-f3328db129b4,
DA3689001K,Person,07,8a5be669-5ad4-410b-bbf1-684ffe8b8c2e,
DA3689001K,Person,60.88,8a5be669-5ad4-410b-bbf1-684ffe8b8c2e,
MSP65040036,Person,22,4fb65027-9d7b-4e70-917c-26af2aa3f3b2,
MSP65040036,Person,07,4fb65027-9d7b-4e70-917c-26af2aa3f3b2,
AE39050046,Person,00,d928af60-232e-4776-ae84-2ab763e96992,
MSP6514001V,Person,23,e08c998c-c4cf-492e-a5f0-8ad9ae7afd9b,
MSP6514001V,Person,07,e08c998c-c4cf-492e-a5f0-8ad9ae7afd9b,
MSP65040036,Person,00,ec07e4f8-459e-4137-8dcd-d7b46d191d81,
AE5839000T,Person,00,11b62e06-f47f-4d0a-90fe-98b70a7be2ec,
AE5839000T,Person,00,c498e63a-8bdd-4f50-b241-7f6004c6581e,
MSP6514001V,Person,00,cc6732a6-8ca7-419b-9ae0-a5deb3519181,
ADJ263000S,Person,00,67ac9d63-eb33-4155-9293-d1fc0c8b6cf7,
AE39050047,Person,05,b49e9301-7776-43b2-9b24-d3c7fefedd2c,
AE39050047,Person,22,b49e9301-7776-43b2-9b24-d3c7fefedd2c,
AE39050047,Person,00,53e379fe-7b6f-45cb-b76c-4b73f807c90f,
MSP6514001S,Person,00,9460f423-5d3e-4018-986b-152ee3854eea,
AE39050046,Person,13,80b54143-6a36-4aa7-bf6b-5adc1c8fc14a,
AE39050046,Person,11,80b54143-6a36-4aa7-bf6b-5adc1c8fc14a,
ADJ263000S,Person,00,8f156d14-f99a-4206-8da1-fb916754398b,
MSP5433001N,Person,00,d18272ca-e0f5-41f5-8069-41782ef6dd6f,
MCP25940013,Person,00,1035ff99-d9c9-4d1c-99a3-171eba1581a6,
MCP25940013,Person,00,aee363c5-8509-4211-aa4b-c257e5e0c347,
ZD57800014,Person,07,dc319106-c0f0-4b84-89d6-1b3fd90eb35c,
ZD57800014,Person,00,38569b50-6ea6-4bd0-b962-b7ec047c7d66,
DA39800004,Person,02,92a7cfc4-26f1-4f4b-a90c-d06e98c8856e,
DA39800004,Person,09,92a7cfc4-26f1-4f4b-a90c-d06e98c8856e,
AE5697000G,Person,02,427c5d9b-90f7-4760-bcef-50fd3915afdf,
AE5697000G,Person,07,427c5d9b-90f7-4760-bcef-50fd3915afdf,
AE5697000G,Person,60.88,427c5d9b-90f7-4760-bcef-50fd3915afdf,
DA39800004,Person,00,592006e9-cef1-4115-801a-9fb5f64514ca,
CB59060006,Person,07,97e4a8d7-4632-44f7-b532-ff611f3d2e0d,
MSP5433001N,Person,00,fe0e0fb7-8353-493e-a45b-5131cfa33178,
MCP2851001C,Person,11,b8bd08ee-122a-49f3-9ff3-84f5082256e8,
MCP2851001C,Person,26,b8bd08ee-122a-49f3-9ff3-84f5082256e8,
ADJ745000C,Person,02,6f3b3e1d-cac4-4a39-b13d-942cccb39c5c,
ADJ745000C,Person,00,cbd78c7d-af0e-45d0-acd5-9b0441ec2239,
MCP2851001C,Person,00,22645157-c942-43b0-9954-1770f67b5607,
MSP65770008,Person,06,f1073aa1-98f2-4e25-bbf6-254be32a9114,
MSP65770008,Person,07,f1073aa1-98f2-4e25-bbf6-254be32a9114,
MSP65770008,Person,09,f1073aa1-98f2-4e25-bbf6-254be32a9114,
MSP65770008,Person,21,f1073aa1-98f2-4e25-bbf6-254be32a9114,
MSP65770008,Person,39.88,f1073aa1-98f2-4e25-bbf6-254be32a9114,
MSP65770008,Person,60.88,f1073aa1-98f2-4e25-bbf6-254be32a9114,
MSP61110011,Person,11,204ce15f-8bb8-4d9c-b51b-90a09adde5ed,
MSP61110011,Person,00,f1632344-6dab-4992-b911-e2763317de2b,
ADI916001J,Person,00,b818f26a-956a-4f94-b09b-a1f7948573e9,
ADI916001J,Person,00,7a8e4624-d8df-4449-b6e0-48d00f92195e,
ADI916001H,Person,00,c4614f47-d60d-4d46-87a2-6fdf79501f48,
MSP56680013,Person,07,2f46b684-5fcb-4743-8a69-2c74473277d7,
MSP56680013,Person,00,9a57fca0-2b9c-460e-8ef3-1a2c3bdb8eef,
DA3689001H,Person,70.88,4e5c4c4b-98cf-45a3-91ea-5da6ec3953ce,
DA3689001H,Person,00,bf79e8c2-b01a-4da3-9168-19e3145501dc,
DA3941000M,Person,00,d7fdb213-e5a0-4c89-a817-4a96058a3599,
AC2040000Z,Person,09,ecc0f86a-9baf-4dac-895a-4761313040de,
AC2040000Z,Person,11,ecc0f86a-9baf-4dac-895a-4761313040de,
AC2040000Z,Person,23,ecc0f86a-9baf-4dac-895a-4761313040de,
AC2040000Z,Person,24,ecc0f86a-9baf-4dac-895a-4761313040de,
AC2040000Z,Person,00,905de44b-8516-4173-be12-a24f1a3688bd,
MCP1554000Y,Person,13,0278df35-11c4-4a59-950e-7fe460c7598f,
MCP1554000Y,Person,15,0278df35-11c4-4a59-950e-7fe460c7598f,
MCP1554000Y,Person,75.88,0278df35-11c4-4a59-950e-7fe460c7598f,
MCP1554000Y,Person,70.88,0278df35-11c4-4a59-950e-7fe460c7598f,
MCP1554000Y,Person,00,cfd3403f-a6ed-46f8-811e-76843b68215a,
MSP56680013,Person,00,6beb6964-c1fd-49c6-aa3b-b19fffb2ecab,
AC19490016,Person,06,bf22dd7e-e0ef-4861-bc2a-9b991b808d50,
MSP60090055,Person,07,d79336aa-d647-4ddd-a36a-642b45de4d04,
MSP60090055,Person,00,d63af223-e69a-4a05-b2bb-92587ef5f103,
MSP6129001L,Person,21,fbf203b2-5b69-4c4a-b19a-69bfc326f002,
MSP6129001L,Person,22,fbf203b2-5b69-4c4a-b19a-69bfc326f002,
MSP6129001L,Person,00,631b7113-b26b-426c-a047-57976963a195,
MSP60090055,Person,00,f1d7824d-c0b0-46a6-a5ac-1d06a4913d8d,
ZJ04270040,Person,00,bb9b8414-195f-42e2-a940-97184af5db03,
MSP5979001W,Person,11,3ca3ea17-cfad-49bb-ae21-c929bcf6d6c5,
MSP5979001W,Person,60.88,3ca3ea17-cfad-49bb-ae21-c929bcf6d6c5,
MSP5979001W,Person,00,e59b0d7e-e474-4432-87c7-a455b53df89b,
MSP5966003J,Person,02,daccf1ba-1ec4-4fcd-a345-cf8f50be506c,
ZR02970013,Person,25,d89836b3-48a8-4850-93c8-4c2c58478f1a,
ZJ0485000H,Person,00,417c3dee-aa7e-4416-a714-3a0560549add,
AC2038000F,Person,28,f16e5476-bb42-48a9-a323-aececd1611d5,
AC2038000F,Person,60.88,f16e5476-bb42-48a9-a323-aececd1611d5,
AC2038000F,Person,00,fcb31d4f-458d-42ad-a805-bb91661e09c0,
MSP6366003N,Person,00,e1b113c1-952c-4a70-b838-08c62e332a52,
MSP64890036,Person,21,c417ba90-b0ff-45a6-93fe-7586724b62cd,
MSP64890036,Person,22,c417ba90-b0ff-45a6-93fe-7586724b62cd,
MSP64890036,Person,60.88,c417ba90-b0ff-45a6-93fe-7586724b62cd,
ZR02970013,Person,75.88,d89836b3-48a8-4850-93c8-4c2c58478f1a,
ZJ0485000H,Person,24,7997e320-bae4-4f32-9419-9147b9dbe636,
ZJ0485000H,Person,23,7997e320-bae4-4f32-9419-9147b9dbe636,
MSP64890036,Person,00,bb32d9df-cf4b-47bd-9a04-8b9d02e01996,
MSP64890038,Person,00,eb5ca46e-5845-4a85-bca6-4915d631a982,
MSP64890038,Person,00,31c5ccd3-92af-4616-927f-d7593beda5cd,
AE4522000L,Person,23,42a6f57c-b4e3-4f20-bfa7-7929897ace3c,
AE4522000L,Person,39.88,42a6f57c-b4e3-4f20-bfa7-7929897ace3c,
AE4522000L,Person,60.88,42a6f57c-b4e3-4f20-bfa7-7929897ace3c,
DA3787000G,Person,00,594ccb45-18ee-4eda-a214-a7083e611669,
AE4807000V,Person,11,5af4b95b-ceab-4d6f-ac98-f20b4328d94a,
AE4807000V,Person,07,5af4b95b-ceab-4d6f-ac98-f20b4328d94a,
AE4807000V,Person,07,d11018f8-efa4-4a8e-80bd-cc560d9032fb,
ADJ494001L,Person,00,b4bfe729-a56c-4430-bb16-8525fecdfc31,
ADJ494001L,Person,00,b0b7f012-56b2-4da4-85c7-e148097005c2,
MSP64890036,Person,00,5a565204-e8df-4f24-87e2-be1d5549c2c0,
MSP64890036,Person,00,4f33f650-4e8c-4949-a212-4b9f6c19c8e5,
AE54500012,Person,26,dac5dd0d-d003-4390-96b6-233dbdb2946c,
MSP5966003J,Person,11,daccf1ba-1ec4-4fcd-a345-cf8f50be506c,
DA3493000R,Person,00,22beb718-9f2e-47dd-b489-7d7123616342,
DA3493000R,Person,00,4ff76f07-40bf-438a-9d51-cf0f00a3ada2,
MSP6187001X,Person,00,e4f3b62a-78af-4b41-b4d4-969958aed5e0,
EJ7848000L,Person,21,e92a1245-9ba3-4aa0-b17a-d3d85c70ac86,
MSP6187001X,Person,00,eb9e63fc-1b30-4dea-be2c-d57c9f67312a,
ADG747000K,Person,00,93886654-9dba-4cd0-968a-52e1f77bed2f,
AE4052000Q,Person,00,ffccf68b-5f7e-4e10-9e25-3534dafccddd,
MSP64630023,Person,07,0e84c754-f82a-4241-b0d9-ac26eb0a634f,
MSP64630023,Person,00,7a5ae2cf-6d3e-4ac0-b25b-81dd81d74cc9,
AE5645003M,Person,11,8a155c35-9c25-4a5f-ac3a-e239422a65ac,
ADI546001Q,Person,00,d22de7b9-e0e5-4366-a49a-2a2801d1f8cf,
ADI546001Q,Person,07,3a638e57-12ba-4be9-a8b1-98dec4c83dda,
CC0211000L,Person,00,8294b283-934e-4abb-8bf6-272bc4a5d750,
CC0211000L,Person,00,624d113f-efe2-4cbc-a168-7034505cb3b3,
AE5645003M,Person,07,8a155c35-9c25-4a5f-ac3a-e239422a65ac,
AE5645003M,Person,00,21795f3d-fa9c-4f87-97dd-01376d56db1e,
AE5645003M,Person,22,99735199-034f-4920-859d-3478475245b8,
ADI546001R,Person,07,0681d54b-62af-4b31-a96e-d28b7a2f6d47,
ADI546001R,Person,21,0681d54b-62af-4b31-a96e-d28b7a2f6d47,
ADI546001R,Person,22,0681d54b-62af-4b31-a96e-d28b7a2f6d47,
ADI546001R,Person,60.88,0681d54b-62af-4b31-a96e-d28b7a2f6d47,
ADI546001R,Person,00,2212899e-bf81-4115-9598-d62cd286ed0b,
ADI546001R,Person,00,8dbe1ce6-2bc9-4bcf-8722-3bb55d6b228f,
DD5610001B,Person,07,d1521996-0d11-4ed9-a67e-068f423dfc19,
DD5610001B,Person,60.88,d1521996-0d11-4ed9-a67e-068f423dfc19,
DD5610001B,Person,21,d1521996-0d11-4ed9-a67e-068f423dfc19,
DD5610001B,Person,09,d1521996-0d11-4ed9-a67e-068f423dfc19,
AC1960002J,Person,00,9e270e4f-546d-4069-9f53-4ec10a717f30,
MCP26650017,Person,73.88,fa458fcd-6534-476b-b370-1c1b8024bb82,
MCP26650017,Person,70.88,fa458fcd-6534-476b-b370-1c1b8024bb82,
ZL0731000M,Person,21,284df1f9-d9c0-487e-ac99-3558484bae40,
ZL0731000M,Person,39.88,284df1f9-d9c0-487e-ac99-3558484bae40,
ZL0731000M,Person,73.88,284df1f9-d9c0-487e-ac99-3558484bae40,
ZL0731000M,Person,74.88,284df1f9-d9c0-487e-ac99-3558484bae40,
MCP26650017,Person,07,fa458fcd-6534-476b-b370-1c1b8024bb82,
CB49060012,Person,22,906a9c2b-5575-40fe-930b-1b9f7df48f79,
CB49060012,Person,00,4d2b7526-987a-4b23-9629-588301149fa4,
MSP6590000R,Person,06,0a689687-76d8-4e03-a9ff-22cc9714e905,
AE5823000H,Person,00,afd65902-e132-498c-b678-d758485cf366,
DV01290005,Person,05,77d95520-0a6b-4eb2-8d59-e004e812ef7c,
DV01290005,Person,09,77d95520-0a6b-4eb2-8d59-e004e812ef7c,
DV01290005,Person,39.88,77d95520-0a6b-4eb2-8d59-e004e812ef7c,
DV01290005,Person,15,77d95520-0a6b-4eb2-8d59-e004e812ef7c,
MSP6590000R,Person,00,05c4e04f-1fb5-48b3-98ef-2bccdc7b9458,
MSP5835003B,Person,22,3584ca59-6c33-4de1-8d80-597a9f9fd34b,
MSP5835003B,Person,21,3584ca59-6c33-4de1-8d80-597a9f9fd34b,
MSP5835003B,Person,07,3584ca59-6c33-4de1-8d80-597a9f9fd34b,
MSP65120032,Person,22,a95dabde-8b2f-4daa-aab8-b4fba4b430e8,
MSP5835003C,Person,21,722f96ef-b39b-4544-8161-136375404d38,
MSP5835003C,Person,22,722f96ef-b39b-4544-8161-136375404d38,
MSP5835003C,Person,07,722f96ef-b39b-4544-8161-136375404d38,
MSP5835003C,Person,00,f675f16c-c567-4e38-8316-bf932f010a23,
MSP5835003C,Person,00,ca246fbb-9e37-4f8f-a88c-93447d5d7c76,
ADJ168000M,Person,22,9e11bb85-5704-48e0-8364-ccf6d4939fdf,
ADJ168000M,Person,00,a8af30ec-689c-4c55-af0d-132b5a960208,
MCP2671000X,Person,02,ea38b1a5-2d88-423d-a906-a92a1cd1202c,
MCP2671000X,Person,07,ea38b1a5-2d88-423d-a906-a92a1cd1202c,
MCP2671000X,Person,00,4ca5cd3f-74f6-47d7-8d5e-392bd388f5d7,
MSP65120032,Person,60.88,a95dabde-8b2f-4daa-aab8-b4fba4b430e8,
MSP65120032,Person,07,a95dabde-8b2f-4daa-aab8-b4fba4b430e8,
MSP65120032,Person,00,a91c4744-db48-48ed-aa94-fd196b84754b,
BK02550004,Person,07,501f9df2-0839-48cc-b503-623ab5e2512d,
BK02550004,Person,60.88,501f9df2-0839-48cc-b503-623ab5e2512d,
BK02550004,Person,00,c947a1c0-81d3-4a87-84a3-8217a551d407,
MSP6274002P,Person,00,23bb9e65-2c62-4a98-888a-5832e12addb7,
MSP6274002P,Person,00,1ee1b8e9-9574-41ec-83d1-ad9f402f68fc,
CBPD0072000M,Person,00,14f72648-6e9b-4063-bb27-46bc33e0dc21,
AE38770018,Person,00,924f72ba-8a82-49df-8552-672acc9f1609,
MCP2886000W,Person,22,3d261e53-1903-4abf-bc75-f2f330668108,
MCP2886000W,Person,60.88,3d261e53-1903-4abf-bc75-f2f330668108,
CC02460004,Person,25,59c557fe-ec26-40f1-a926-628d2ca0b641,
CC02460004,Person,00,811274a5-a2b7-4a57-8ccf-c05ae29327e4,
MCP2886000W,Person,00,7cf4a9b7-1a2b-4507-a1b8-9cf08234d92b,
MSP5824001M,Person,00,0eee48d6-18bb-4900-ab75-e64753d97f03,
AC0937001G,Person,07,1331357a-58f5-4444-8225-1daca628c15c,
AC0937001G,Person,00,1d88d489-803e-458f-86f8-ec5331514758,
AC0937001G,Person,00,d26f71e9-37de-4b05-869d-303863c39495,
AE3744000K,Person,00,48908555-c048-4a10-9609-928abcadb0fe,
AE3744000K,Person,00,f361427b-e60e-41de-8eca-1bff3352fbb7,
AE38770018,Person,11,e701236b-27cd-4384-9ab7-7054e50ce674,
MSP5861002P,Person,07,e3388959-3ab1-49c8-9bc6-f28d3154b926,
MSP5861002P,Person,11,e3388959-3ab1-49c8-9bc6-f28d3154b926,
MSP5861002P,Person,23,e3388959-3ab1-49c8-9bc6-f28d3154b926,
MSP5861002P,Person,00,13240811-1968-41fc-b1f1-948bde6fa0bc,
AE4264000F,Person,02,f1e5d2f5-9888-4e34-a57e-73e666e88fe7,
AE4264000F,Person,07,f1e5d2f5-9888-4e34-a57e-73e666e88fe7,
AE4264000F,Person,00,c95ad0cc-feb1-46c4-a608-b1be7ca5a6af,
ADI7650008,Person,00,83db31bc-6b8b-4653-9f21-430faced3ab7,
ADI7650008,Person,00,b7e43528-e977-4947-84e6-5d61343797de,
ADG345000R,Person,07,dc8df5a0-13df-47db-8673-2b72feddea6e,
MSP47970026,Person,11,0b2fd60e-9578-44ed-b5d2-2f02c16ee206,
MSP47970026,Person,07,0b2fd60e-9578-44ed-b5d2-2f02c16ee206,
ADF784002Z,Person,25,42bc1cf3-371d-443c-804a-ffbd50a13b67,
ADF784002Z,Person,00,e9dddb34-18ca-4382-ad47-341d238a1cf7,
MSP47970026,Person,00,8b2cbdf9-a3c8-4228-9b21-96a5b30dd509,
MCP1252000S,Person,07,6a840472-a9c2-465f-9859-a21983939496,
AA0107001V,Person,00,65da3697-2e9f-401a-9f45-6f8219f79a65,
ADJ698000D,Person,00,49939914-b4be-49e7-8ee4-6ace012029c1,
ADH846001G,Person,00,4b88351c-cc06-43c3-86a3-d3f551a4cb15,
DA28500003,Person,00,1e2df2dc-ef00-41f4-b4aa-cd63fac8419d,
ZD4270000P,Person,00,e92bb5b9-8cfb-4522-964f-a2bd389560bd,
MSP6266007M,Person,24,f3b8aab8-c919-442f-815c-a17a7cb05154,
MSP6266007M,Person,00,cd40c7ab-e468-4067-b8c6-76fd4f6f3a30,
ZR0306000N,Person,02,5da248a6-6e8c-4818-a5cd-f89a1ebb82d7,
ZR0306000N,Person,07,5da248a6-6e8c-4818-a5cd-f89a1ebb82d7,
ZR0306000N,Person,18,5da248a6-6e8c-4818-a5cd-f89a1ebb82d7,
ZR0306000N,Person,22,5da248a6-6e8c-4818-a5cd-f89a1ebb82d7,
ZR0306000N,Person,60.88,5da248a6-6e8c-4818-a5cd-f89a1ebb82d7,
ZR0306000N,Person,00,7ada6958-2d10-4d74-9fa7-9527b29523b3,
AE57230011,Person,07,7bc232a8-57e1-4c19-a81e-ba24320d170a,
AE57230011,Person,73.88,7bc232a8-57e1-4c19-a81e-ba24320d170a,
MSP49860011,Person,09,6febcd43-c7ea-48bb-bec6-65bd4d3eb677,
MSP49860011,Person,07,6febcd43-c7ea-48bb-bec6-65bd4d3eb677,
ADJ463000S,Person,00,1edd3fd8-c570-4ca8-abc3-d29a7c75fb42,
DA3425000N,Person,24,d2e37460-9255-4bab-bacf-3a2e310668ad,
DA3425000N,Person,00,55753b3d-cb37-4792-af30-90f92270af8e,
ZR0277000S,Person,00,6fb8ab75-3c83-4e89-8481-f64587b5859a,
MSP4151000S,Person,00,5721a513-c729-44f3-a008-c0a707f6b727,
AC1324000Q,Person,00,9b66af21-e34f-4707-925f-10af733bdeb6,
MCP2970000W,Person,00,76ecdd4b-e388-4d1b-90de-2e83d980e1e4,
MCP2970000W,Person,00,15f73a09-827c-4f30-862a-5c4d34433b19,
MCP2970000W,Person,21,4cd00800-c15e-45f3-9299-0d4296c413ff,
MCP2970000W,Person,70.88,4cd00800-c15e-45f3-9299-0d4296c413ff,
CB5823000C,Person,02,18370338-ef88-488b-9516-636942a0d6a2,
MSP5840001Z,Person,60.88,3517e604-926d-429a-9608-c61eb8cfe2a4,
MSP5840001Z,Person,21,3517e604-926d-429a-9608-c61eb8cfe2a4,
MSP5840001Z,Person,24,3517e604-926d-429a-9608-c61eb8cfe2a4,
MSP5840001Z,Person,07,3517e604-926d-429a-9608-c61eb8cfe2a4,
CB5823000C,Person,00,1a63b9d4-c16a-4a4d-adb6-51ba2639b0b2,
MSP5840001Z,Person,00,655c9b15-5473-44ec-a648-655a25c8053f,
MSP5370004H,Person,21,63932dbe-d60d-4640-a431-199a58de52de,
MSP5370004H,Person,22,63932dbe-d60d-4640-a431-199a58de52de,
MSP5370004H,Person,07,63932dbe-d60d-4640-a431-199a58de52de,
MSP5370004H,Person,00,db42f8e6-9061-4ee7-bd7f-b3773e584356,
MCP0036002Z,Person,15,61a56445-b374-4b70-aebb-94b7a334e8f7,
MCP0036002Z,Person,00,b28311b7-00e7-4e32-a505-516b4ba0fc49,
AE4961002V,Person,00,16f8d378-fe54-49fa-ab5a-56a4c0b77ea5,
AE4961002V,Person,00,e320f7ed-57bf-49da-9a17-fb61ad9933e2,
MDTA13540009,Person,00,a5b9b985-2b7d-4228-bef4-66871cbfe953,
AE5032000H,Person,09,30a6b28d-7371-4372-a4bc-23f6a1a326f0,
AE5032000H,Person,21,30a6b28d-7371-4372-a4bc-23f6a1a326f0,
AE5032000H,Person,39.88,30a6b28d-7371-4372-a4bc-23f6a1a326f0,
AE5032000H,Person,75.88,30a6b28d-7371-4372-a4bc-23f6a1a326f0,
AE5032000H,Person,70.88,30a6b28d-7371-4372-a4bc-23f6a1a326f0,
AE5032000H,Person,73.88,30a6b28d-7371-4372-a4bc-23f6a1a326f0,
MDTA13540009,Person,09,a2045e34-1d3d-46a4-bdda-c2d31c326c8e,
MDTA13540009,Person,24,a2045e34-1d3d-46a4-bdda-c2d31c326c8e,
MDTA13540009,Person,60.88,a2045e34-1d3d-46a4-bdda-c2d31c326c8e,
AC20390010,Person,00,86a7b27c-145a-4231-ac62-f0a4a297947d,
AC20390010,Person,00,5b4345c4-0008-4832-891d-535a6c6d4e15,
AC20390010,Person,00,c02265d4-3c88-45c5-b5b4-f5566892d1dd,
MCP2399000N,Person,11,958d2686-e832-41aa-b13d-4d3e1df4ca83,
MCP2399000N,Person,07,958d2686-e832-41aa-b13d-4d3e1df4ca83,
MCP2399000N,Person,00,c5a7ec0f-f47c-49a8-bae0-daec570f2b77,
AC2009001F,Person,11,10cd0145-b0f3-402f-94f2-77b248ffd092,
AC2009001F,Person,00,49ca0485-4551-4696-80f4-63ec47443550,
ADJ7070010,Person,00,20202a7d-50b4-41ad-8e6b-fa48536101a2,
ADJ7070010,Person,00,a43a4cb7-7943-43ed-b0da-1a2709680b8c,
AE5457000M,Person,05,f4370a52-71ea-4096-9d22-97eaacf554e0,
AE5457000M,Person,07,f4370a52-71ea-4096-9d22-97eaacf554e0,
